booking_id,user_id,provider_id,service_id,city,booking_date,service_date,status,price_charged,discount_applied,payment_method,cancellation_reason,rating_given,is_repeat_booking,days_to_service
BKG002951,USR00554,PRV00021,SVC010,"Dallas, TX",2023-12-22,2023-12-23,completed,110.0,0.0,Venmo,,4.0,True,1
BKG002952,USR00258,PRV00079,SVC003,"Austin, TX",2023-10-27,2023-10-28,completed,220.0,20.0,PayPal,,4.1,True,1
BKG002953,USR00162,PRV00020,SVC018,"Dallas, TX",2023-07-10,2023-07-17,completed,140.0,0.0,PayPal,,4.6,True,7
BKG002954,USR00590,PRV00153,SVC010,"New York, NY",2023-10-04,2023-10-07,completed,110.0,0.0,Apple Pay,,4.9,True,3
BKG002955,USR00409,PRV00132,SVC004,"Seattle, WA",2023-01-14,2023-01-23,completed,110.0,0.0,PayPal,,3.4,False,9
BKG002956,USR00597,PRV00033,SVC001,"Dallas, TX",2023-04-27,2023-05-03,completed,110.0,0.0,Credit Card,,2.6,True,6
BKG002957,USR00034,PRV00076,SVC007,"Miami, FL",2023-05-15,2023-05-17,completed,415.0,15.0,Apple Pay,,4.4,True,2
BKG002958,USR00343,PRV00016,SVC005,"New York, NY",2024-04-15,2024-04-19,cancelled,155.0,0.0,Apple Pay,pricing_issue,,True,4
BKG002959,USR00210,PRV00118,SVC002,"New York, NY",2023-10-06,2023-10-11,completed,125.0,20.0,Credit Card,,3.0,True,5
BKG002960,USR00242,PRV00009,SVC012,"Miami, FL",2024-02-23,2024-02-26,completed,110.0,0.0,PayPal,,3.1,True,3
BKG002961,USR00073,PRV00154,SVC020,"New York, NY",2023-11-08,2023-11-13,completed,290.0,25.0,Apple Pay,,4.4,True,5
BKG002962,USR00083,PRV00123,SVC005,"Los Angeles, CA",2023-12-02,2023-12-08,completed,119.0,10.0,Credit Card,,4.2,True,6
BKG002963,USR00278,PRV00027,SVC002,"Dallas, TX",2023-01-22,2023-01-29,cancelled,125.0,0.0,PayPal,provider_unavailable,,False,7
BKG002964,USR00509,PRV00087,SVC014,"Miami, FL",2023-01-20,2023-01-21,completed,275.0,20.0,PayPal,,4.0,True,1
BKG002965,USR00490,PRV00047,SVC001,"Seattle, WA",2024-04-14,2024-04-22,completed,80.0,0.0,PayPal,,3.8,True,8
BKG002966,USR00057,PRV00066,SVC018,"New York, NY",2024-05-23,2024-05-28,completed,120.0,0.0,Credit Card,,2.8,True,5
BKG002967,USR00389,PRV00129,SVC001,"Austin, TX",2023-07-22,2023-07-26,completed,79.0,15.0,Credit Card,,3.9,True,4
BKG002968,USR00566,PRV00057,SVC013,"Dallas, TX",2023-10-19,2023-10-25,completed,135.0,0.0,Venmo,,4.3,True,6
BKG002969,USR00129,PRV00131,SVC018,"New York, NY",2024-04-05,2024-04-11,completed,130.0,0.0,Credit Card,,4.4,True,6
BKG002970,USR00142,PRV00007,SVC020,"Los Angeles, CA",2024-04-02,2024-04-05,completed,315.0,5.0,Credit Card,,3.1,True,3
BKG002971,USR00377,PRV00072,SVC014,"San Francisco, CA",2023-12-27,2023-12-30,completed,260.0,20.0,PayPal,,5.0,True,3
BKG002972,USR00060,PRV00007,SVC019,"Los Angeles, CA",2023-11-20,2023-11-28,completed,820.0,0.0,Venmo,,3.5,True,8
BKG002973,USR00011,PRV00013,SVC001,"New York, NY",2024-03-15,2024-03-24,completed,100.0,0.0,Debit Card,,4.6,True,9
BKG002974,USR00256,PRV00020,SVC002,"Dallas, TX",2024-06-06,2024-06-15,completed,125.0,5.0,Credit Card,,3.9,True,9
BKG002975,USR00130,PRV00041,SVC002,"Chicago, IL",2023-07-27,2023-07-31,completed,119.0,15.0,PayPal,,3.6,True,4
BKG002976,USR00322,PRV00103,SVC008,"Austin, TX",2023-10-10,2023-10-14,cancelled,130.0,0.0,Credit Card,pricing_issue,,True,4
BKG002977,USR00300,PRV00126,SVC016,"New York, NY",2023-06-15,2023-06-22,completed,45.0,20.0,Debit Card,,3.1,True,7
BKG002978,USR00126,PRV00024,SVC009,"Chicago, IL",2023-08-01,2023-08-07,cancelled,225.0,0.0,Credit Card,user_request,,True,6
BKG002979,USR00557,PRV00120,SVC008,"New York, NY",2023-08-13,2023-08-22,completed,110.0,0.0,PayPal,,4.1,True,9
BKG002980,USR00455,PRV00124,SVC018,"New York, NY",2023-01-05,2023-01-09,completed,125.0,10.0,Debit Card,,4.2,True,4
BKG002981,USR00300,PRV00063,SVC017,"New York, NY",2024-05-30,2024-06-01,completed,105.0,0.0,Credit Card,,5.0,True,2
BKG002982,USR00274,PRV00132,SVC017,"Seattle, WA",2023-02-18,2023-02-20,completed,135.0,0.0,Debit Card,,4.3,True,2
BKG002983,USR00107,PRV00070,SVC020,"Chicago, IL",2023-04-29,2023-05-02,completed,305.0,15.0,Credit Card,,4.0,True,3
BKG002984,USR00498,PRV00068,SVC005,"New York, NY",2024-05-13,2024-05-19,completed,155.0,20.0,Venmo,,4.5,True,6
BKG002985,USR00534,PRV00113,SVC018,"Dallas, TX",2023-08-07,2023-08-08,completed,110.0,15.0,Credit Card,,4.2,True,1
BKG002986,USR00216,PRV00134,SVC005,"Los Angeles, CA",2023-12-02,2023-12-06,completed,150.0,20.0,Credit Card,,4.3,True,4
BKG002987,USR00037,PRV00113,SVC015,"Los Angeles, CA",2023-02-03,2023-02-09,completed,730.0,0.0,Debit Card,,4.1,True,6
BKG002988,USR00117,PRV00002,SVC009,"San Francisco, CA",2023-09-03,2023-09-10,completed,240.0,5.0,Credit Card,,4.2,True,7
BKG002989,USR00285,PRV00033,SVC003,"Dallas, TX",2023-08-03,2023-08-08,completed,185.0,0.0,PayPal,,3.9,True,5
BKG002990,USR00062,PRV00128,SVC013,"Los Angeles, CA",2023-11-13,2023-11-22,cancelled,150.0,15.0,PayPal,no_show,,True,9
BKG002991,USR00508,PRV00081,SVC013,"San Francisco, CA",2023-08-03,2023-08-05,completed,140.0,0.0,Credit Card,,4.0,True,2
BKG002992,USR00455,PRV00068,SVC013,"New York, NY",2024-04-13,2024-04-19,completed,170.0,0.0,Debit Card,,2.9,True,6
BKG002993,USR00189,PRV00108,SVC002,"Chicago, IL",2024-03-30,2024-03-31,completed,160.0,10.0,Debit Card,,2.3,True,1
BKG002994,USR00313,PRV00120,SVC001,"New York, NY",2024-02-15,2024-02-19,completed,100.0,0.0,Debit Card,,4.5,True,4
BKG002995,USR00345,PRV00068,SVC019,"Los Angeles, CA",2024-01-24,2024-02-01,completed,830.0,0.0,Venmo,,4.8,True,8
BKG002996,USR00222,PRV00088,SVC020,"Dallas, TX",2023-05-28,2023-06-03,completed,275.0,10.0,Venmo,,4.2,True,6
BKG002997,USR00445,PRV00015,SVC004,"San Francisco, CA",2024-04-11,2024-04-15,completed,120.0,30.0,Apple Pay,,3.7,True,4
BKG002998,USR00567,PRV00134,SVC010,"Los Angeles, CA",2023-01-07,2023-01-15,completed,110.0,10.0,Debit Card,,4.0,True,8
BKG002999,USR00548,PRV00102,SVC019,"Austin, TX",2024-01-14,2024-01-18,completed,1010.0,15.0,PayPal,,3.9,True,4
BKG003000,USR00532,PRV00141,SVC015,"Boston, MA",2023-01-20,2023-01-25,cancelled,930.0,0.0,Debit Card,user_request,,True,5
BKG003001,USR00244,PRV00006,SVC009,"Los Angeles, CA",2024-01-05,2024-01-12,completed,205.0,0.0,Venmo,,4.4,True,7
BKG003002,USR00281,PRV00047,SVC018,"Seattle, WA",2023-04-01,2023-04-03,completed,110.0,15.0,Credit Card,,4.2,True,2
BKG003003,USR00303,PRV00057,SVC002,"Dallas, TX",2023-08-23,2023-08-26,cancelled,180.0,0.0,PayPal,user_request,,True,3
BKG003004,USR00281,PRV00144,SVC009,"Seattle, WA",2023-07-23,2023-07-28,cancelled,270.0,0.0,Debit Card,pricing_issue,,True,5
BKG003005,USR00013,PRV00094,SVC011,"San Francisco, CA",2024-04-10,2024-04-18,completed,80.0,10.0,Apple Pay,,4.5,True,8
BKG003006,USR00271,PRV00114,SVC015,"San Francisco, CA",2023-01-16,2023-01-19,completed,730.0,0.0,Credit Card,,3.8,True,3
BKG003007,USR00018,PRV00071,SVC002,"Chicago, IL",2023-06-24,2023-07-02,completed,140.0,10.0,Credit Card,,4.2,True,8
BKG003008,USR00368,PRV00132,SVC007,"Seattle, WA",2023-10-07,2023-10-11,completed,330.0,0.0,Credit Card,,4.5,True,4
BKG003009,USR00419,PRV00037,SVC009,"Austin, TX",2024-03-10,2024-03-12,completed,275.0,0.0,PayPal,,4.5,True,2
BKG003010,USR00565,PRV00007,SVC015,"Los Angeles, CA",2024-04-17,2024-04-23,cancelled,935.0,5.0,Apple Pay,user_request,,True,6
BKG003011,USR00185,PRV00150,SVC009,"Los Angeles, CA",2023-04-21,2023-04-29,completed,270.0,0.0,Credit Card,,4.4,True,8
BKG003012,USR00266,PRV00033,SVC008,"Austin, TX",2024-02-03,2024-02-09,completed,135.0,0.0,Apple Pay,,4.9,True,6
BKG003013,USR00179,PRV00139,SVC002,"Seattle, WA",2024-02-12,2024-02-13,cancelled,145.0,0.0,PayPal,user_request,,True,1
BKG003014,USR00239,PRV00005,SVC006,"Dallas, TX",2023-08-07,2023-08-14,completed,69.0,15.0,PayPal,,3.4,True,7
BKG003015,USR00519,PRV00149,SVC011,"Denver, CO",2023-07-04,2023-07-05,completed,59.0,25.0,Apple Pay,,5.0,True,1
BKG003016,USR00043,PRV00069,SVC002,"New York, NY",2024-05-16,2024-05-23,completed,130.0,15.0,Credit Card,,4.1,True,7
BKG003017,USR00266,PRV00005,SVC012,"Austin, TX",2023-10-25,2023-10-30,completed,85.0,0.0,Credit Card,,4.9,True,5
BKG003018,USR00554,PRV00063,SVC008,"Dallas, TX",2024-05-31,2024-06-05,completed,120.0,15.0,Debit Card,,5.0,True,5
BKG003019,USR00359,PRV00138,SVC004,"Miami, FL",2023-12-27,2023-12-31,cancelled,110.0,5.0,Apple Pay,no_show,,True,4
BKG003020,USR00524,PRV00058,SVC011,"San Francisco, CA",2023-03-14,2023-03-16,completed,60.0,15.0,PayPal,,4.3,True,2
BKG003021,USR00585,PRV00122,SVC014,"Dallas, TX",2024-04-02,2024-04-05,completed,350.0,0.0,Venmo,,4.8,True,3
BKG003022,USR00074,PRV00067,SVC005,"San Francisco, CA",2024-04-02,2024-04-06,completed,175.0,0.0,PayPal,,3.7,True,4
BKG003023,USR00026,PRV00146,SVC012,"Austin, TX",2023-09-23,2023-09-29,completed,85.0,0.0,Credit Card,,5.0,True,6
BKG003024,USR00344,PRV00096,SVC016,"Chicago, IL",2023-06-27,2023-07-02,completed,70.0,0.0,PayPal,,3.9,True,5
BKG003025,USR00302,PRV00021,SVC012,"Dallas, TX",2024-04-16,2024-04-25,cancelled,80.0,0.0,Debit Card,user_request,,True,9
BKG003026,USR00046,PRV00021,SVC019,"Dallas, TX",2023-07-05,2023-07-14,completed,1030.0,0.0,Apple Pay,,2.8,True,9
BKG003027,USR00027,PRV00068,SVC011,"New York, NY",2023-10-28,2023-11-02,completed,95.0,0.0,Credit Card,,4.0,True,5
BKG003028,USR00524,PRV00110,SVC017,"San Francisco, CA",2023-06-12,2023-06-17,cancelled,140.0,5.0,Debit Card,user_request,,True,5
BKG003029,USR00596,PRV00036,SVC013,"Chicago, IL",2024-05-09,2024-05-18,completed,170.0,0.0,Debit Card,,4.4,True,9
BKG003030,USR00597,PRV00113,SVC005,"Dallas, TX",2024-03-27,2024-04-01,completed,160.0,0.0,Credit Card,,4.5,True,5
BKG003031,USR00391,PRV00021,SVC003,"Boston, MA",2024-06-10,2024-06-11,completed,240.0,0.0,Apple Pay,,4.0,True,1
BKG003032,USR00230,PRV00063,SVC018,"Dallas, TX",2023-11-29,2023-12-03,completed,115.0,0.0,Apple Pay,,4.7,True,4
BKG003033,USR00429,PRV00007,SVC017,"Los Angeles, CA",2023-09-28,2023-10-03,completed,135.0,15.0,Credit Card,,4.5,True,5
BKG003034,USR00053,PRV00144,SVC017,"Seattle, WA",2024-01-17,2024-01-22,completed,125.0,25.0,Credit Card,,3.4,True,5
BKG003035,USR00533,PRV00136,SVC007,"Boston, MA",2023-03-30,2023-04-03,cancelled,415.0,0.0,Credit Card,user_request,,True,4
BKG003036,USR00590,PRV00080,SVC011,"New York, NY",2024-01-09,2024-01-16,completed,70.0,0.0,Credit Card,,4.3,True,7
BKG003037,USR00249,PRV00093,SVC008,"Miami, FL",2024-05-10,2024-05-16,completed,89.0,25.0,Venmo,,4.2,True,6
BKG003038,USR00467,PRV00007,SVC008,"Los Angeles, CA",2023-09-26,2023-09-28,cancelled,125.0,10.0,Apple Pay,scheduling_conflict,,True,2
BKG003039,USR00456,PRV00105,SVC012,"Chicago, IL",2024-02-07,2024-02-08,completed,80.0,20.0,Debit Card,,5.0,True,1
BKG003040,USR00082,PRV00063,SVC003,"Dallas, TX",2023-05-27,2023-05-28,completed,185.0,0.0,Apple Pay,,4.0,True,1
BKG003041,USR00371,PRV00069,SVC015,"New York, NY",2023-09-28,2023-10-02,cancelled,840.0,0.0,Credit Card,no_show,,True,4
BKG003042,USR00429,PRV00151,SVC005,"Los Angeles, CA",2024-01-15,2024-01-19,cancelled,120.0,5.0,Debit Card,scheduling_conflict,,True,4
BKG003043,USR00551,PRV00070,SVC019,"Chicago, IL",2024-06-16,2024-06-17,completed,920.0,30.0,Debit Card,,4.0,True,1
BKG003044,USR00142,PRV00150,SVC010,"Los Angeles, CA",2024-03-14,2024-03-16,completed,95.0,25.0,Credit Card,,5.0,True,2
BKG003045,USR00350,PRV00005,SVC014,"Dallas, TX",2024-06-04,2024-06-05,cancelled,365.0,0.0,Debit Card,provider_unavailable,,True,1
BKG003046,USR00432,PRV00038,SVC019,"Austin, TX",2023-06-21,2023-06-25,completed,945.0,0.0,Venmo,,2.4,True,4
BKG003047,USR00507,PRV00154,SVC007,"Seattle, WA",2024-04-05,2024-04-09,completed,385.0,0.0,Credit Card,,3.5,True,4
BKG003048,USR00185,PRV00004,SVC006,"Los Angeles, CA",2023-01-03,2023-01-07,completed,75.0,0.0,Debit Card,,3.5,True,4
BKG003049,USR00124,PRV00147,SVC004,"New York, NY",2024-02-21,2024-03-01,completed,100.0,15.0,Apple Pay,,4.6,True,9
BKG003050,USR00130,PRV00111,SVC001,"Chicago, IL",2023-01-23,2023-01-30,completed,80.0,0.0,Debit Card,,3.9,True,7
BKG003051,USR00171,PRV00034,SVC017,"Austin, TX",2023-06-04,2023-06-13,completed,115.0,20.0,Credit Card,,3.7,True,9
BKG003052,USR00543,PRV00109,SVC012,"Los Angeles, CA",2024-02-13,2024-02-21,completed,75.0,0.0,Credit Card,,3.6,True,8
BKG003053,USR00131,PRV00108,SVC008,"Chicago, IL",2024-06-13,2024-06-16,completed,130.0,0.0,Credit Card,,3.9,True,3
BKG003054,USR00301,PRV00118,SVC019,"New York, NY",2023-01-25,2023-01-29,completed,1055.0,0.0,PayPal,,4.5,True,4
BKG003055,USR00111,PRV00012,SVC003,"Los Angeles, CA",2023-12-19,2023-12-24,completed,240.0,0.0,PayPal,,4.5,True,5
BKG003056,USR00364,PRV00105,SVC015,"Dallas, TX",2024-04-06,2024-04-13,completed,675.0,0.0,Credit Card,,4.4,True,7
BKG003057,USR00447,PRV00104,SVC005,"Denver, CO",2023-06-15,2023-06-17,completed,180.0,0.0,Venmo,,3.7,True,2
BKG003058,USR00188,PRV00151,SVC017,"Dallas, TX",2023-10-12,2023-10-13,cancelled,99.0,10.0,Credit Card,provider_unavailable,,True,1
BKG003059,USR00086,PRV00006,SVC019,"Los Angeles, CA",2023-08-01,2023-08-07,completed,1050.0,10.0,Credit Card,,4.0,True,6
BKG003060,USR00379,PRV00084,SVC013,"San Francisco, CA",2024-04-20,2024-04-22,completed,130.0,25.0,PayPal,,4.3,True,2
BKG003061,USR00329,PRV00095,SVC019,"Chicago, IL",2024-03-04,2024-03-13,completed,880.0,5.0,PayPal,,3.2,True,9
BKG003062,USR00287,PRV00025,SVC008,"Chicago, IL",2024-04-07,2024-04-13,completed,120.0,10.0,Venmo,,5.0,True,6
BKG003063,USR00305,PRV00028,SVC019,"Austin, TX",2023-11-21,2023-11-28,completed,875.0,10.0,Credit Card,,3.2,True,7
BKG003064,USR00531,PRV00149,SVC017,"San Francisco, CA",2024-02-04,2024-02-10,completed,120.0,5.0,Credit Card,,4.0,True,6
BKG003065,USR00437,PRV00125,SVC011,"New York, NY",2023-12-07,2023-12-08,completed,65.0,20.0,Credit Card,,4.0,True,1
BKG003066,USR00183,PRV00011,SVC007,"Seattle, WA",2023-08-24,2023-08-29,completed,345.0,0.0,Debit Card,,4.2,True,5
BKG003067,USR00441,PRV00116,SVC004,"New York, NY",2023-10-10,2023-10-19,completed,140.0,5.0,Venmo,,4.7,True,9
BKG003068,USR00356,PRV00005,SVC010,"Dallas, TX",2023-07-26,2023-08-02,completed,85.0,0.0,Venmo,,4.8,True,7
BKG003069,USR00281,PRV00047,SVC006,"Seattle, WA",2023-10-11,2023-10-13,completed,80.0,0.0,Credit Card,,4.5,True,2
BKG003070,USR00296,PRV00067,SVC020,"Chicago, IL",2023-07-08,2023-07-15,completed,310.0,0.0,PayPal,,3.7,True,7
BKG003071,USR00109,PRV00072,SVC005,"Los Angeles, CA",2023-07-24,2023-07-27,cancelled,125.0,0.0,Apple Pay,no_show,,True,3
BKG003072,USR00099,PRV00153,SVC006,"New York, NY",2023-07-30,2023-08-03,completed,80.0,0.0,PayPal,,5.0,True,4
BKG003073,USR00029,PRV00005,SVC018,"Dallas, TX",2023-05-07,2023-05-11,completed,125.0,10.0,PayPal,,3.9,True,4
BKG003074,USR00551,PRV00002,SVC016,"Chicago, IL",2023-02-18,2023-02-27,completed,65.0,0.0,Debit Card,,3.6,True,9
BKG003075,USR00027,PRV00098,SVC019,"New York, NY",2024-01-31,2024-02-06,completed,825.0,0.0,Debit Card,,3.9,True,6
BKG003076,USR00437,PRV00134,SVC005,"New York, NY",2023-07-23,2023-07-30,completed,145.0,15.0,Debit Card,,4.8,True,7
BKG003077,USR00465,PRV00023,SVC004,"Miami, FL",2023-01-07,2023-01-13,completed,125.0,0.0,Debit Card,,4.6,True,6
BKG003078,USR00456,PRV00127,SVC009,"Chicago, IL",2023-02-01,2023-02-09,completed,275.0,0.0,PayPal,,4.4,True,8
BKG003079,USR00089,PRV00072,SVC004,"Seattle, WA",2023-02-26,2023-03-05,cancelled,145.0,5.0,Venmo,scheduling_conflict,,True,7
BKG003080,USR00363,PRV00057,SVC003,"Chicago, IL",2023-06-12,2023-06-14,cancelled,170.0,10.0,Debit Card,provider_unavailable,,True,2
BKG003081,USR00335,PRV00118,SVC009,"New York, NY",2024-03-06,2024-03-13,completed,230.0,15.0,Credit Card,,4.6,True,7
BKG003082,USR00465,PRV00023,SVC011,"Miami, FL",2023-05-16,2023-05-18,cancelled,59.0,10.0,Credit Card,no_show,,True,2
BKG003083,USR00040,PRV00148,SVC017,"Chicago, IL",2023-11-28,2023-12-05,completed,130.0,10.0,Credit Card,,5.0,True,7
BKG003084,USR00326,PRV00091,SVC002,"Austin, TX",2023-04-16,2023-04-20,completed,155.0,0.0,Debit Card,,3.4,True,4
BKG003085,USR00009,PRV00063,SVC013,"Dallas, TX",2024-02-28,2024-03-03,completed,120.0,10.0,Credit Card,,4.0,True,4
BKG003086,USR00226,PRV00061,SVC016,"Los Angeles, CA",2024-01-06,2024-01-11,completed,70.0,0.0,Apple Pay,,5.0,True,5
BKG003087,USR00156,PRV00014,SVC016,"Los Angeles, CA",2024-02-20,2024-02-29,completed,55.0,10.0,Debit Card,,4.6,True,9
BKG003088,USR00290,PRV00113,SVC003,"Dallas, TX",2023-11-04,2023-11-05,completed,175.0,10.0,Debit Card,,4.7,True,1
BKG003089,USR00529,PRV00055,SVC001,"New York, NY",2023-07-17,2023-07-18,completed,95.0,0.0,Credit Card,,3.9,True,1
BKG003090,USR00445,PRV00090,SVC020,"San Francisco, CA",2024-03-05,2024-03-09,completed,260.0,20.0,Credit Card,,4.1,True,4
BKG003091,USR00214,PRV00006,SVC014,"Los Angeles, CA",2023-11-04,2023-11-05,completed,270.0,0.0,Debit Card,,4.0,True,1
BKG003092,USR00270,PRV00133,SVC019,"Los Angeles, CA",2023-05-06,2023-05-13,completed,885.0,10.0,PayPal,,4.5,True,7
BKG003093,USR00241,PRV00138,SVC017,"Miami, FL",2024-06-22,2024-06-27,completed,130.0,15.0,Debit Card,,4.6,True,5
BKG003094,USR00185,PRV00060,SVC010,"Los Angeles, CA",2023-05-05,2023-05-14,completed,95.0,0.0,Debit Card,,3.5,True,9
BKG003095,USR00497,PRV00113,SVC013,"Dallas, TX",2023-10-01,2023-10-06,completed,130.0,0.0,Apple Pay,,4.0,True,5
BKG003096,USR00366,PRV00061,SVC004,"Los Angeles, CA",2023-09-02,2023-09-03,cancelled,115.0,0.0,Credit Card,scheduling_conflict,,True,1
BKG003097,USR00225,PRV00159,SVC010,"Los Angeles, CA",2023-08-05,2023-08-12,completed,85.0,15.0,Credit Card,,5.0,True,7
BKG003098,USR00430,PRV00084,SVC008,"New York, NY",2023-05-09,2023-05-14,completed,100.0,25.0,PayPal,,4.7,True,5
BKG003099,USR00436,PRV00088,SVC011,"Austin, TX",2023-06-09,2023-06-15,completed,90.0,0.0,Apple Pay,,4.5,True,6
BKG003100,USR00117,PRV00081,SVC005,"San Francisco, CA",2023-11-23,2023-11-29,completed,140.0,0.0,PayPal,,4.0,True,6
BKG003101,USR00496,PRV00126,SVC020,"Los Angeles, CA",2023-03-14,2023-03-19,completed,250.0,10.0,Credit Card,,3.3,True,5
BKG003102,USR00422,PRV00028,SVC010,"Austin, TX",2024-03-08,2024-03-13,completed,105.0,5.0,Credit Card,,4.3,True,5
BKG003103,USR00275,PRV00070,SVC002,"Chicago, IL",2024-06-07,2024-06-16,completed,155.0,10.0,Credit Card,,3.7,True,9
BKG003104,USR00576,PRV00067,SVC011,"Miami, FL",2023-01-11,2023-01-12,completed,85.0,0.0,Debit Card,,4.1,True,1
BKG003105,USR00422,PRV00088,SVC014,"Austin, TX",2023-01-19,2023-01-28,completed,280.0,5.0,PayPal,,2.2,True,9
BKG003106,USR00409,PRV00010,SVC009,"Seattle, WA",2023-12-25,2023-12-27,completed,240.0,5.0,Credit Card,,3.7,True,2
BKG003107,USR00498,PRV00087,SVC002,"New York, NY",2023-12-16,2023-12-24,completed,130.0,0.0,Debit Card,,3.4,True,8
BKG003108,USR00316,PRV00052,SVC019,"Austin, TX",2023-08-28,2023-09-02,completed,875.0,25.0,Venmo,,3.9,True,5
BKG003109,USR00171,PRV00146,SVC004,"Austin, TX",2024-04-19,2024-04-22,completed,145.0,0.0,Credit Card,,4.6,True,3
BKG003110,USR00338,PRV00091,SVC001,"Austin, TX",2023-12-27,2024-01-05,completed,115.0,5.0,Credit Card,,4.5,True,9
BKG003111,USR00022,PRV00024,SVC011,"New York, NY",2024-03-24,2024-03-30,completed,75.0,0.0,Credit Card,,3.4,True,6
BKG003112,USR00362,PRV00142,SVC003,"Dallas, TX",2024-04-23,2024-04-30,completed,169.0,25.0,PayPal,,4.2,True,7
BKG003113,USR00051,PRV00087,SVC018,"Miami, FL",2024-05-30,2024-06-07,completed,135.0,0.0,Venmo,,5.0,True,8
BKG003114,USR00204,PRV00138,SVC013,"Seattle, WA",2023-05-07,2023-05-11,completed,180.0,0.0,Credit Card,,4.4,True,4
BKG003115,USR00235,PRV00056,SVC012,"New York, NY",2023-07-05,2023-07-14,completed,75.0,0.0,PayPal,,4.7,True,9
BKG003116,USR00340,PRV00080,SVC001,"New York, NY",2024-02-22,2024-02-26,completed,110.0,10.0,Credit Card,,4.5,True,4
BKG003117,USR00037,PRV00135,SVC004,"Los Angeles, CA",2023-01-14,2023-01-19,completed,125.0,0.0,Debit Card,,3.2,True,5
BKG003118,USR00514,PRV00084,SVC002,"San Francisco, CA",2024-01-01,2024-01-02,cancelled,120.0,5.0,Debit Card,no_show,,True,1
BKG003119,USR00161,PRV00006,SVC008,"Los Angeles, CA",2023-09-13,2023-09-19,completed,130.0,0.0,Debit Card,,4.4,True,6
BKG003120,USR00254,PRV00134,SVC004,"Los Angeles, CA",2024-05-31,2024-06-04,cancelled,130.0,5.0,PayPal,no_show,,True,4
BKG003121,USR00387,PRV00014,SVC009,"Los Angeles, CA",2023-03-29,2023-04-05,cancelled,270.0,5.0,Credit Card,scheduling_conflict,,True,7
BKG003122,USR00087,PRV00091,SVC014,"Austin, TX",2023-01-17,2023-01-18,completed,275.0,5.0,Credit Card,,3.5,True,1
BKG003123,USR00021,PRV00122,SVC018,"Dallas, TX",2023-06-26,2023-06-29,completed,120.0,15.0,Debit Card,,4.2,True,3
BKG003124,USR00156,PRV00128,SVC013,"Los Angeles, CA",2024-03-25,2024-03-26,completed,145.0,15.0,Apple Pay,,4.6,True,1
BKG003125,USR00199,PRV00080,SVC011,"Seattle, WA",2024-05-24,2024-05-28,completed,60.0,20.0,Apple Pay,,4.0,True,4
BKG003126,USR00436,PRV00028,SVC010,"Austin, TX",2023-03-24,2023-03-28,completed,120.0,0.0,PayPal,,4.2,True,4
BKG003127,USR00281,PRV00034,SVC009,"Seattle, WA",2024-01-24,2024-02-02,cancelled,240.0,5.0,Apple Pay,provider_unavailable,,True,9
BKG003128,USR00591,PRV00098,SVC014,"New York, NY",2023-01-16,2023-01-24,completed,290.0,0.0,Debit Card,,4.2,True,8
BKG003129,USR00096,PRV00070,SVC018,"Chicago, IL",2024-05-02,2024-05-08,completed,120.0,10.0,Credit Card,,3.6,True,6
BKG003130,USR00286,PRV00153,SVC008,"New York, NY",2023-03-18,2023-03-20,completed,100.0,10.0,PayPal,,4.1,True,2
BKG003131,USR00392,PRV00092,SVC013,"Chicago, IL",2023-12-25,2024-01-01,completed,125.0,0.0,Debit Card,,4.2,True,7
BKG003132,USR00382,PRV00028,SVC015,"Austin, TX",2024-03-10,2024-03-13,completed,750.0,20.0,Credit Card,,3.4,True,3
BKG003133,USR00230,PRV00005,SVC013,"Dallas, TX",2023-04-04,2023-04-10,completed,125.0,0.0,Credit Card,,4.3,True,6
BKG003134,USR00238,PRV00147,SVC019,"New York, NY",2023-06-01,2023-06-07,completed,749.0,10.0,Apple Pay,,3.8,True,6
BKG003135,USR00112,PRV00118,SVC005,"New York, NY",2024-05-17,2024-05-22,cancelled,145.0,0.0,Credit Card,no_show,,True,5
BKG003136,USR00086,PRV00014,SVC007,"Los Angeles, CA",2023-09-02,2023-09-05,completed,345.0,5.0,Venmo,,4.5,True,3
BKG003137,USR00502,PRV00005,SVC005,"Dallas, TX",2023-03-13,2023-03-19,completed,125.0,0.0,Venmo,,5.0,True,6
BKG003138,USR00413,PRV00138,SVC017,"Miami, FL",2023-09-07,2023-09-15,cancelled,105.0,15.0,PayPal,user_request,,True,8
BKG003139,USR00581,PRV00016,SVC016,"Chicago, IL",2023-03-16,2023-03-25,completed,60.0,10.0,PayPal,,4.1,True,9
BKG003140,USR00259,PRV00113,SVC011,"Dallas, TX",2024-03-13,2024-03-21,cancelled,95.0,0.0,PayPal,user_request,,True,8
BKG003141,USR00155,PRV00104,SVC001,"Denver, CO",2023-02-02,2023-02-08,cancelled,100.0,0.0,Debit Card,no_show,,True,6
BKG003142,USR00275,PRV00157,SVC018,"Chicago, IL",2023-03-07,2023-03-16,cancelled,105.0,0.0,Venmo,pricing_issue,,True,9
BKG003143,USR00501,PRV00079,SVC008,"Austin, TX",2023-06-13,2023-06-22,completed,105.0,0.0,PayPal,,3.9,True,9
BKG003144,USR00330,PRV00100,SVC017,"Los Angeles, CA",2023-08-21,2023-08-29,completed,140.0,15.0,Venmo,,4.3,True,8
